question,question_text,answer,answer_text,weight
/m/0hk8j,/m/02knxx,Natural causes,0.008736888878047466,TRIPLE_CLASSIFIER
/m/0hk8j,/m/02knxx,Natural causes,0.008736888878047466,TRIPLE_CLASSIFIER_TWIDDLED
/m/0hk8j,/m/02knxx,Natural causes,0.008736888878047466,KNOWLEDGE_VAULT
/m/03f5vvx,/m/01g45j,Cerebral aneurysm,0.0,KGMATCHER
/m/03f5vvx,/m/01g45j,Cerebral aneurysm,0.5220000432055769,PRA
/m/03f5vvx,/m/01g45j,Cerebral aneurysm,0.0,BRAIN
/m/03f5vvx,/m/01g45j,Cerebral aneurysm,0.0029551032930612564,BRAIN_CLASSIFIER
/m/03f5vvx,/m/01g45j,Cerebral aneurysm,0.07798784226179123,BRAIN_PRIOR
/m/03f5vvx,/m/01g45j,Cerebral aneurysm,0.0009057971014492754,SONYA_BASIC
/m/03f5vvx,/m/01g45j,Cerebral aneurysm,0.0,SONYA_ACCU
/m/03f5vvx,/m/01g45j,Cerebral aneurysm,0.0,SONYA_POPACCU
/m/03f5vvx,/m/01g45j,Cerebral aneurysm,0.2571101188659668,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/03f5vvx,/m/01g45j,Cerebral aneurysm,0.016223197802901268,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/03f5vvx,/m/01g45j,Cerebral aneurysm,0.004407915752381086,TRIPLE_CLASSIFIER
/m/03f5vvx,/m/01g45j,Cerebral aneurysm,0.004407915752381086,TRIPLE_CLASSIFIER_TWIDDLED
/m/03f5vvx,/m/01g45j,Cerebral aneurysm,0.004407915752381086,KNOWLEDGE_VAULT
/m/05mg9,/m/0qcr0,Cancer,0.0,KGMATCHER
/m/05mg9,/m/0qcr0,Cancer,0.18177097863631528,PRA
/m/05mg9,/m/0qcr0,Cancer,0.0,BRAIN
/m/05mg9,/m/0qcr0,Cancer,0.0007805110653862357,BRAIN_CLASSIFIER
/m/05mg9,/m/0qcr0,Cancer,0.009491361677646637,BRAIN_PRIOR
/m/05mg9,/m/0qcr0,Cancer,0.011695906432748537,SONYA_BASIC
/m/05mg9,/m/0qcr0,Cancer,1.2765717494425742e-138,SONYA_ACCU
/m/05mg9,/m/0qcr0,Cancer,3.36086864313334e-98,SONYA_POPACCU
/m/05mg9,/m/0qcr0,Cancer,0.5168814659118652,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/05mg9,/m/0qcr0,Cancer,0.006074152886867523,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/05mg9,/m/0qcr0,Cancer,0.0005222943727858365,TRIPLE_CLASSIFIER
/m/05mg9,/m/0qcr0,Cancer,0.0005222943727858365,TRIPLE_CLASSIFIER_TWIDDLED
/m/05mg9,/m/0qcr0,Cancer,0.0005222943727858365,KNOWLEDGE_VAULT
/m/020ymk,/m/01pf6,Cardiac arrhythmia,0.0,KGMATCHER
/m/020ymk,/m/01pf6,Cardiac arrhythmia,0.0,BRAIN
/m/020ymk,/m/01pf6,Cardiac arrhythmia,0.08661048859357834,BRAIN_CLASSIFIER
/m/020ymk,/m/01pf6,Cardiac arrhythmia,0.22535459697246552,BRAIN_PRIOR
/m/020ymk,/m/01pf6,Cardiac arrhythmia,0.18478260869565216,SONYA_BASIC
/m/020ymk,/m/01pf6,Cardiac arrhythmia,2.931813689344513e-159,SONYA_ACCU
/m/020ymk,/m/01pf6,Cardiac arrhythmia,4.7755863513414336e-79,SONYA_POPACCU
/m/020ymk,/m/01pf6,Cardiac arrhythmia,0.37090444564819336,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/020ymk,/m/01pf6,Cardiac arrhythmia,0.08772577345371246,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/020ymk,/m/01pf6,Cardiac arrhythmia,0.010435730218887329,TRIPLE_CLASSIFIER
/m/020ymk,/m/01pf6,Cardiac arrhythmia,0.010435730218887329,TRIPLE_CLASSIFIER_TWIDDLED
/m/020ymk,/m/01pf6,Cardiac arrhythmia,0.010435730218887329,KNOWLEDGE_VAULT
/m/09lrv,/m/06z5s,Suicide,0.0,KGMATCHER
/m/09lrv,/m/06z5s,Suicide,0.0,BRAIN
/m/09lrv,/m/06z5s,Suicide,0.030663054436445236,BRAIN_CLASSIFIER
/m/09lrv,/m/06z5s,Suicide,0.0435468852519989,BRAIN_PRIOR
/m/09lrv,/m/06z5s,Suicide,0.06666666666666667,SONYA_BASIC
/m/09lrv,/m/06z5s,Suicide,6.95950002597234e-25,SONYA_ACCU
/m/09lrv,/m/06z5s,Suicide,2.8197379591513867e-13,SONYA_POPACCU
/m/09lrv,/m/06z5s,Suicide,0.5321514010429382,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/09lrv,/m/06z5s,Suicide,0.033595435321331024,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/09lrv,/m/06z5s,Suicide,0.0038109810557216406,TRIPLE_CLASSIFIER
/m/09lrv,/m/06z5s,Suicide,0.0038109810557216406,TRIPLE_CLASSIFIER_TWIDDLED
/m/09lrv,/m/06z5s,Suicide,0.0038109810557216406,KNOWLEDGE_VAULT
/m/01v2vkg,/m/02k6hp,Cardiovascular disease,0.0,KGMATCHER
/m/01v2vkg,/m/02k6hp,Cardiovascular disease,0.05000000074505806,BRAIN
/m/01v2vkg,/m/02k6hp,Cardiovascular disease,0.19617125391960144,BRAIN_CLASSIFIER
/m/01v2vkg,/m/02k6hp,Cardiovascular disease,0.09404223412275314,BRAIN_PRIOR
/m/01v2vkg,/m/02k6hp,Cardiovascular disease,0.004761904761904762,SONYA_BASIC
/m/01v2vkg,/m/02k6hp,Cardiovascular disease,0.0,SONYA_ACCU
/m/01v2vkg,/m/02k6hp,Cardiovascular disease,1.494912944075845e-302,SONYA_POPACCU
/m/01v2vkg,/m/02k6hp,Cardiovascular disease,0.3517063856124878,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/01v2vkg,/m/02k6hp,Cardiovascular disease,0.0875689908862114,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/01v2vkg,/m/02k6hp,Cardiovascular disease,0.008208515122532845,TRIPLE_CLASSIFIER
/m/01v2vkg,/m/02k6hp,Cardiovascular disease,0.008208515122532845,TRIPLE_CLASSIFIER_TWIDDLED
/m/01v2vkg,/m/02k6hp,Cardiovascular disease,0.008208515122532845,KNOWLEDGE_VAULT
/m/03_lf,/m/0260ph,Pulmonary edema,0.0,KGMATCHER
/m/03_lf,/m/0260ph,Pulmonary edema,0.0,BRAIN
/m/03_lf,/m/0260ph,Pulmonary edema,0.0022680906113237143,BRAIN_CLASSIFIER
/m/03_lf,/m/0260ph,Pulmonary edema,0.10151397436857224,BRAIN_PRIOR
/m/03_lf,/m/0260ph,Pulmonary edema,0.009009009009009009,SONYA_BASIC
/m/03_lf,/m/0260ph,Pulmonary edema,1.4846148648965778e-73,SONYA_ACCU
/m/03_lf,/m/0260ph,Pulmonary edema,3.3303874876450657e-54,SONYA_POPACCU
/m/03_lf,/m/0260ph,Pulmonary edema,0.3720826804637909,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/03_lf,/m/0260ph,Pulmonary edema,0.007890407927334309,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/03_lf,/m/0260ph,Pulmonary edema,0.0017351311398670077,TRIPLE_CLASSIFIER
/m/03_lf,/m/0260ph,Pulmonary edema,0.0017351311398670077,TRIPLE_CLASSIFIER_TWIDDLED
/m/03_lf,/m/0260ph,Pulmonary edema,0.0017351311398670077,KNOWLEDGE_VAULT
/m/05r0nd,/m/0gk4g,Myocardial infarction,0.0,KGMATCHER
/m/05r0nd,/m/0gk4g,Myocardial infarction,0.5575804397408123,PRA
/m/05r0nd,/m/0gk4g,Myocardial infarction,0.10000000149011612,BRAIN
/m/05r0nd,/m/0gk4g,Myocardial infarction,0.744097888469696,BRAIN_CLASSIFIER
/m/05r0nd,/m/0gk4g,Myocardial infarction,0.14748479425907135,BRAIN_PRIOR
/m/05r0nd,/m/0gk4g,Myocardial infarction,0.17791411042944785,SONYA_BASIC
/m/05r0nd,/m/0gk4g,Myocardial infarction,0.0,SONYA_ACCU
/m/05r0nd,/m/0gk4g,Myocardial infarction,4.6203501610782555e-167,SONYA_POPACCU
/m/05r0nd,/m/0gk4g,Myocardial infarction,0.7079789638519287,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/05r0nd,/m/0gk4g,Myocardial infarction,0.4451194703578949,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/05r0nd,/m/0gk4g,Myocardial infarction,0.04320507496595383,TRIPLE_CLASSIFIER
/m/05r0nd,/m/0gk4g,Myocardial infarction,0.04320507496595383,TRIPLE_CLASSIFIER_TWIDDLED
/m/05r0nd,/m/0gk4g,Myocardial infarction,0.04320507496595383,KNOWLEDGE_VAULT
/m/06c97,/m/01tf_6,Drug overdose,0.0,KGMATCHER
/m/06c97,/m/01tf_6,Drug overdose,0.0,BRAIN
/m/06c97,/m/01tf_6,Drug overdose,0.0018140608444809914,BRAIN_CLASSIFIER
/m/06c97,/m/01tf_6,Drug overdose,0.055700190365314484,BRAIN_PRIOR
/m/06c97,/m/01tf_6,Drug overdose,0.017857142857142856,SONYA_BASIC
/m/06c97,/m/01tf_6,Drug overdose,6.809347571911572e-72,SONYA_ACCU
/m/06c97,/m/01tf_6,Drug overdose,1.4060400568498936e-45,SONYA_POPACCU
/m/06c97,/m/01tf_6,Drug overdose,0.3720826804637909,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/06c97,/m/01tf_6,Drug overdose,0.009203403256833553,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/06c97,/m/01tf_6,Drug overdose,0.0009508586372248828,TRIPLE_CLASSIFIER
/m/06c97,/m/01tf_6,Drug overdose,0.0009508586372248828,TRIPLE_CLASSIFIER_TWIDDLED
/m/06c97,/m/01tf_6,Drug overdose,0.0009508586372248828,KNOWLEDGE_VAULT
/m/01vsy3q,/m/0jdvt,Hepatitis C,0.0,KGMATCHER
/m/01vsy3q,/m/0jdvt,Hepatitis C,0.0,BRAIN
/m/01vsy3q,/m/0jdvt,Hepatitis C,0.0015183710493147373,BRAIN_CLASSIFIER
/m/01vsy3q,/m/0jdvt,Hepatitis C,0.07833527028560638,BRAIN_PRIOR
/m/01vsy3q,/m/0jdvt,Hepatitis C,0.004878048780487805,SONYA_BASIC
/m/01vsy3q,/m/0jdvt,Hepatitis C,0.0,SONYA_ACCU
/m/01vsy3q,/m/0jdvt,Hepatitis C,1.5724135729301687e-251,SONYA_POPACCU
/m/01vsy3q,/m/0jdvt,Hepatitis C,0.22906577587127686,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/01vsy3q,/m/0jdvt,Hepatitis C,0.009203403256833553,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/01vsy3q,/m/0jdvt,Hepatitis C,0.0010452518472447991,TRIPLE_CLASSIFIER
/m/01vsy3q,/m/0jdvt,Hepatitis C,0.0010452518472447991,TRIPLE_CLASSIFIER_TWIDDLED
/m/01vsy3q,/m/0jdvt,Hepatitis C,0.0010452518472447991,KNOWLEDGE_VAULT
/m/060_7,/m/02knxx,Natural causes,0.0,KGMATCHER
/m/060_7,/m/02knxx,Natural causes,0.0,BRAIN
/m/060_7,/m/02knxx,Natural causes,0.027941914275288582,BRAIN_CLASSIFIER
/m/060_7,/m/02knxx,Natural causes,0.07460501790046692,BRAIN_PRIOR
/m/060_7,/m/02knxx,Natural causes,0.1,SONYA_BASIC
/m/060_7,/m/02knxx,Natural causes,0.0006237695045464387,SONYA_ACCU
/m/060_7,/m/02knxx,Natural causes,0.00900096798813843,SONYA_POPACCU
/m/060_7,/m/02knxx,Natural causes,0.3720826804637909,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/060_7,/m/02knxx,Natural causes,0.028122052550315857,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/060_7,/m/02knxx,Natural causes,0.00484531419351697,TRIPLE_CLASSIFIER
/m/060_7,/m/02knxx,Natural causes,0.00484531419351697,TRIPLE_CLASSIFIER_TWIDDLED
/m/060_7,/m/02knxx,Natural causes,0.00484531419351697,KNOWLEDGE_VAULT
/m/01d0b1,/m/02vrr,Epilepsy,0.0,KGMATCHER
/m/01d0b1,/m/02vrr,Epilepsy,0.0,BRAIN
/m/01d0b1,/m/02vrr,Epilepsy,0.7304421663284302,BRAIN_CLASSIFIER
/m/01d0b1,/m/02vrr,Epilepsy,0.14671091735363007,BRAIN_PRIOR
/m/01d0b1,/m/02vrr,Epilepsy,0.21875,SONYA_BASIC
/m/01d0b1,/m/02vrr,Epilepsy,1.6133156378686004e-20,SONYA_ACCU
/m/01d0b1,/m/02vrr,Epilepsy,2.7865478470664444e-12,SONYA_POPACCU
/m/01d0b1,/m/02vrr,Epilepsy,0.778895914554596,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/01d0b1,/m/02vrr,Epilepsy,0.42843854427337646,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/01d0b1,/m/02vrr,Epilepsy,0.07335934787988663,TRIPLE_CLASSIFIER
/m/01d0b1,/m/02vrr,Epilepsy,0.07335934787988663,TRIPLE_CLASSIFIER_TWIDDLED
/m/01d0b1,/m/02vrr,Epilepsy,0.07335934787988663,KNOWLEDGE_VAULT
/m/01pq5j7,/m/0d19y2,AIDS,0.0,KGMATCHER
/m/01pq5j7,/m/0d19y2,AIDS,0.0,BRAIN
/m/01pq5j7,/m/0d19y2,AIDS,0.0027091193478554487,BRAIN_CLASSIFIER
/m/01pq5j7,/m/0d19y2,AIDS,0.03239474818110466,BRAIN_PRIOR
/m/01pq5j7,/m/0d19y2,AIDS,0.0019342359767891683,SONYA_BASIC
/m/01pq5j7,/m/0d19y2,AIDS,1.920502741981984e-230,SONYA_ACCU
/m/01pq5j7,/m/0d19y2,AIDS,6.253955824937017e-180,SONYA_POPACCU
/m/01pq5j7,/m/0d19y2,AIDS,0.3720826804637909,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/01pq5j7,/m/0d19y2,AIDS,0.009702452458441257,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/01pq5j7,/m/0d19y2,AIDS,0.001954952022060752,TRIPLE_CLASSIFIER
/m/01pq5j7,/m/0d19y2,AIDS,0.001954952022060752,TRIPLE_CLASSIFIER_TWIDDLED
/m/01pq5j7,/m/0d19y2,AIDS,0.001954952022060752,KNOWLEDGE_VAULT
/m/027qj1x,/m/08q1tg,Traffic collision,0.0,KGMATCHER
/m/027qj1x,/m/08q1tg,Traffic collision,0.0,BRAIN
/m/027qj1x,/m/08q1tg,Traffic collision,0.2424224317073822,BRAIN_CLASSIFIER
/m/027qj1x,/m/08q1tg,Traffic collision,0.08039049804210663,BRAIN_PRIOR
/m/027qj1x,/m/08q1tg,Traffic collision,0.04,SONYA_BASIC
/m/027qj1x,/m/08q1tg,Traffic collision,2.6059910797057492e-74,SONYA_ACCU
/m/027qj1x,/m/08q1tg,Traffic collision,5.190384790747986e-33,SONYA_POPACCU
/m/027qj1x,/m/08q1tg,Traffic collision,0.22906577587127686,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/027qj1x,/m/08q1tg,Traffic collision,0.17264318466186523,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/027qj1x,/m/08q1tg,Traffic collision,0.017133569344878197,TRIPLE_CLASSIFIER
/m/027qj1x,/m/08q1tg,Traffic collision,0.017133569344878197,TRIPLE_CLASSIFIER_TWIDDLED
/m/027qj1x,/m/08q1tg,Traffic collision,0.017133569344878197,KNOWLEDGE_VAULT
/m/0c46ps,/m/07s4l,Typhoid fever,1.0,KGMATCHER
/m/0c46ps,/m/07s4l,Typhoid fever,0.84649382985962,PRA
/m/0c46ps,/m/07s4l,Typhoid fever,0.0,BRAIN
/m/0c46ps,/m/07s4l,Typhoid fever,0.9430772662162781,BRAIN_CLASSIFIER
/m/0c46ps,/m/07s4l,Typhoid fever,0.2114144116640091,BRAIN_PRIOR
/m/0c46ps,/m/07s4l,Typhoid fever,0.8636363636363636,SONYA_BASIC
/m/0c46ps,/m/07s4l,Typhoid fever,1.0,SONYA_ACCU
/m/0c46ps,/m/07s4l,Typhoid fever,1.0,SONYA_POPACCU
/m/0c46ps,/m/07s4l,Typhoid fever,0.908494770526886,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/0c46ps,/m/07s4l,Typhoid fever,0.9737585186958313,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/0c46ps,/m/07s4l,Typhoid fever,0.9748003482818604,TRIPLE_CLASSIFIER
/m/0c46ps,/m/07s4l,Typhoid fever,0.99,TRIPLE_CLASSIFIER_TWIDDLED
/m/0c46ps,/m/07s4l,Typhoid fever,0.99,KNOWLEDGE_VAULT
/m/099d4,/m/0qcr0,Cancer,0.0,KGMATCHER
/m/099d4,/m/0qcr0,Cancer,0.1693375116716654,PRA
/m/099d4,/m/0qcr0,Cancer,0.10000000149011612,BRAIN
/m/099d4,/m/0qcr0,Cancer,0.006501464638859034,BRAIN_CLASSIFIER
/m/099d4,/m/0qcr0,Cancer,0.056544024497270584,BRAIN_PRIOR
/m/099d4,/m/0qcr0,Cancer,0.011363636363636364,SONYA_BASIC
/m/099d4,/m/0qcr0,Cancer,0.0,SONYA_ACCU
/m/099d4,/m/0qcr0,Cancer,8.56658242292822e-197,SONYA_POPACCU
/m/099d4,/m/0qcr0,Cancer,0.5067507028579712,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/099d4,/m/0qcr0,Cancer,0.010703627951443195,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/099d4,/m/0qcr0,Cancer,0.0019031709525734186,TRIPLE_CLASSIFIER
/m/099d4,/m/0qcr0,Cancer,0.0019031709525734186,TRIPLE_CLASSIFIER_TWIDDLED
/m/099d4,/m/0qcr0,Cancer,0.0019031709525734186,KNOWLEDGE_VAULT
/m/01vsy3q,/m/0c58k,Diabetes mellitus,0.0,KGMATCHER
/m/01vsy3q,/m/0c58k,Diabetes mellitus,0.05000000074505806,BRAIN
/m/01vsy3q,/m/0c58k,Diabetes mellitus,0.007522204425185919,BRAIN_CLASSIFIER
/m/01vsy3q,/m/0c58k,Diabetes mellitus,0.0955251008272171,BRAIN_PRIOR
/m/01vsy3q,/m/0c58k,Diabetes mellitus,0.004878048780487805,SONYA_BASIC
/m/01vsy3q,/m/0c58k,Diabetes mellitus,0.0,SONYA_ACCU
/m/01vsy3q,/m/0c58k,Diabetes mellitus,1.5724135729301687e-251,SONYA_POPACCU
/m/01vsy3q,/m/0c58k,Diabetes mellitus,0.3634868860244751,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/01vsy3q,/m/0c58k,Diabetes mellitus,0.012443753890693188,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/01vsy3q,/m/0c58k,Diabetes mellitus,0.0019812872633337975,TRIPLE_CLASSIFIER
/m/01vsy3q,/m/0c58k,Diabetes mellitus,0.0019812872633337975,TRIPLE_CLASSIFIER_TWIDDLED
/m/01vsy3q,/m/0c58k,Diabetes mellitus,0.0019812872633337975,KNOWLEDGE_VAULT
/m/02d9jd,/m/02nx6jb,Cocaine overdose,0.0,KGMATCHER
/m/02d9jd,/m/02nx6jb,Cocaine overdose,0.0,BRAIN
/m/02d9jd,/m/02nx6jb,Cocaine overdose,0.10331854224205017,BRAIN_CLASSIFIER
/m/02d9jd,/m/02nx6jb,Cocaine overdose,0.04416611045598984,BRAIN_PRIOR
/m/02d9jd,/m/02nx6jb,Cocaine overdose,0.1,SONYA_BASIC
/m/02d9jd,/m/02nx6jb,Cocaine overdose,7.000833702371021e-41,SONYA_ACCU
/m/02d9jd,/m/02nx6jb,Cocaine overdose,1.8842661761847992e-19,SONYA_POPACCU
/m/02d9jd,/m/02nx6jb,Cocaine overdose,0.4655359089374542,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/02d9jd,/m/02nx6jb,Cocaine overdose,0.08924496173858643,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/02d9jd,/m/02nx6jb,Cocaine overdose,0.016752831637859344,TRIPLE_CLASSIFIER
/m/02d9jd,/m/02nx6jb,Cocaine overdose,0.016752831637859344,TRIPLE_CLASSIFIER_TWIDDLED
/m/02d9jd,/m/02nx6jb,Cocaine overdose,0.016752831637859344,KNOWLEDGE_VAULT
/m/01lc5,/m/0j80c,Edema,0.0,KGMATCHER
/m/01lc5,/m/0j80c,Edema,0.0,BRAIN
/m/01lc5,/m/0j80c,Edema,0.0010246196761727333,BRAIN_CLASSIFIER
/m/01lc5,/m/0j80c,Edema,0.006939312443137169,BRAIN_PRIOR
/m/01lc5,/m/0j80c,Edema,0.05263157894736842,SONYA_BASIC
/m/01lc5,/m/0j80c,Edema,9.177440908010526e-06,SONYA_ACCU
/m/01lc5,/m/0j80c,Edema,4.784533014764964e-12,SONYA_POPACCU
/m/01lc5,/m/0j80c,Edema,0.22906577587127686,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/01lc5,/m/0j80c,Edema,0.010072690434753895,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/01lc5,/m/0j80c,Edema,0.0013603715924546123,TRIPLE_CLASSIFIER
/m/01lc5,/m/0j80c,Edema,0.0013603715924546123,TRIPLE_CLASSIFIER_TWIDDLED
/m/01lc5,/m/0j80c,Edema,0.0013603715924546123,KNOWLEDGE_VAULT
/m/02jq1,/m/051_y,Murder,0.0,KGMATCHER
/m/02jq1,/m/051_y,Murder,0.5042567855800115,PRA
/m/02jq1,/m/051_y,Murder,0.05000000074505806,BRAIN
/m/02jq1,/m/051_y,Murder,0.0030676170717924833,BRAIN_CLASSIFIER
/m/02jq1,/m/051_y,Murder,0.007361981086432934,BRAIN_PRIOR
/m/02jq1,/m/051_y,Murder,0.003861003861003861,SONYA_BASIC
/m/02jq1,/m/051_y,Murder,5.1089362910149543e-169,SONYA_ACCU
/m/02jq1,/m/051_y,Murder,9.131168314616858e-126,SONYA_POPACCU
/m/02jq1,/m/051_y,Murder,0.17546850442886353,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/02jq1,/m/051_y,Murder,0.021280955523252487,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/02jq1,/m/051_y,Murder,0.004504479002207518,TRIPLE_CLASSIFIER
/m/02jq1,/m/051_y,Murder,0.004504479002207518,TRIPLE_CLASSIFIER_TWIDDLED
/m/02jq1,/m/051_y,Murder,0.004504479002207518,KNOWLEDGE_VAULT
/m/01509d,/m/034z98,Terminal illness,0.0,KGMATCHER
/m/01509d,/m/034z98,Terminal illness,0.0,BRAIN
/m/01509d,/m/034z98,Terminal illness,0.0005432137986645103,BRAIN_CLASSIFIER
/m/01509d,/m/034z98,Terminal illness,0.13273724913597107,BRAIN_PRIOR
/m/01509d,/m/034z98,Terminal illness,0.047619047619047616,SONYA_BASIC
/m/01509d,/m/034z98,Terminal illness,3.097958980571387e-49,SONYA_ACCU
/m/01509d,/m/034z98,Terminal illness,2.0216316247064183e-27,SONYA_POPACCU
/m/01509d,/m/034z98,Terminal illness,0.3634868860244751,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/01509d,/m/034z98,Terminal illness,0.00037681509274989367,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/01509d,/m/034z98,Terminal illness,0.0008074084180407226,TRIPLE_CLASSIFIER
/m/01509d,/m/034z98,Terminal illness,0.0008074084180407226,TRIPLE_CLASSIFIER_TWIDDLED
/m/01509d,/m/034z98,Terminal illness,0.0008074084180407226,KNOWLEDGE_VAULT
/m/01vsy3q,/m/01h6rj,Military,0.0,KGMATCHER
/m/01vsy3q,/m/01h6rj,Military,0.0,BRAIN
/m/01vsy3q,/m/01h6rj,Military,9.999999747378752e-05,BRAIN_CLASSIFIER
/m/01vsy3q,/m/01h6rj,Military,0.04369242116808891,BRAIN_PRIOR
/m/01vsy3q,/m/01h6rj,Military,0.004878048780487805,SONYA_BASIC
/m/01vsy3q,/m/01h6rj,Military,0.0,SONYA_ACCU
/m/01vsy3q,/m/01h6rj,Military,1.5724135729301687e-251,SONYA_POPACCU
/m/01vsy3q,/m/01h6rj,Military,0.17546850442886353,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/01vsy3q,/m/01h6rj,Military,0.00044007322867400944,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/01vsy3q,/m/01h6rj,Military,0.0005793319432996213,TRIPLE_CLASSIFIER
/m/01vsy3q,/m/01h6rj,Military,0.0005793319432996213,TRIPLE_CLASSIFIER_TWIDDLED
/m/01vsy3q,/m/01h6rj,Military,0.0005793319432996213,KNOWLEDGE_VAULT
/m/030zjy,/m/0g02vk,Parkinson's disease,0.0,KGMATCHER
/m/030zjy,/m/0g02vk,Parkinson's disease,0.0,BRAIN
/m/030zjy,/m/0g02vk,Parkinson's disease,0.42726168036460876,BRAIN_CLASSIFIER
/m/030zjy,/m/0g02vk,Parkinson's disease,0.04701851308345795,BRAIN_PRIOR
/m/030zjy,/m/0g02vk,Parkinson's disease,0.16666666666666666,SONYA_BASIC
/m/030zjy,/m/0g02vk,Parkinson's disease,4.8370649965022953e-54,SONYA_ACCU
/m/030zjy,/m/0g02vk,Parkinson's disease,8.080303433683458e-26,SONYA_POPACCU
/m/030zjy,/m/0g02vk,Parkinson's disease,0.23475190997123718,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/030zjy,/m/0g02vk,Parkinson's disease,0.23393140733242035,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/030zjy,/m/0g02vk,Parkinson's disease,0.03261926397681236,TRIPLE_CLASSIFIER
/m/030zjy,/m/0g02vk,Parkinson's disease,0.03261926397681236,TRIPLE_CLASSIFIER_TWIDDLED
/m/030zjy,/m/0g02vk,Parkinson's disease,0.03261926397681236,KNOWLEDGE_VAULT
/m/0jrny,/m/054rzc,Complication,0.0,KGMATCHER
/m/0jrny,/m/054rzc,Complication,0.0,BRAIN
/m/0jrny,/m/054rzc,Complication,0.006271354388445616,BRAIN_CLASSIFIER
/m/0jrny,/m/054rzc,Complication,0.02470795065164566,BRAIN_PRIOR
/m/0jrny,/m/054rzc,Complication,0.11428571428571428,SONYA_BASIC
/m/0jrny,/m/054rzc,Complication,2.2611993385863867e-23,SONYA_ACCU
/m/0jrny,/m/054rzc,Complication,9.201547109054557e-10,SONYA_POPACCU
/m/0jrny,/m/054rzc,Complication,0.37090444564819336,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/0jrny,/m/054rzc,Complication,0.01454754639416933,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/0jrny,/m/054rzc,Complication,0.0025500592309981585,TRIPLE_CLASSIFIER
/m/0jrny,/m/054rzc,Complication,0.0025500592309981585,TRIPLE_CLASSIFIER_TWIDDLED
/m/0jrny,/m/054rzc,Complication,0.0025500592309981585,KNOWLEDGE_VAULT
/m/038zzp,/m/025hkl,Oral cancer,0.0,KGMATCHER
/m/038zzp,/m/025hkl,Oral cancer,0.0,BRAIN
/m/038zzp,/m/025hkl,Oral cancer,0.018194247037172318,BRAIN_CLASSIFIER
/m/038zzp,/m/025hkl,Oral cancer,0.10442909598350525,BRAIN_PRIOR
/m/038zzp,/m/025hkl,Oral cancer,0.03225806451612903,SONYA_BASIC
/m/038zzp,/m/025hkl,Oral cancer,2.6715336003979585e-83,SONYA_ACCU
/m/038zzp,/m/025hkl,Oral cancer,4.027385266799628e-39,SONYA_POPACCU
/m/038zzp,/m/025hkl,Oral cancer,0.3720826804637909,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/038zzp,/m/025hkl,Oral cancer,0.024175895377993584,TRIPLE_CLASSIFIER_PRIOR_ONLY
